3,CITGO to spend \$320 million to clean air,"A new Clean Air Act settlement with CITGO in Texas will significantly reduce harmful emissions from oil refineries, the Justice Department said Wednesday."
4,Sun  #39;Panther #39; Chip Doubles Clock Speed,"SAN JOSE, Calif.Sun Microsystems Inc. officials disclosed Tuesday that the UltraSparc IV  quot;Panther quot; chip will offer twice the performance of the UltraSparc IV."
4,Extinct humans left louse legacy,"Some head lice infesting people today were probably spread to us thousands of years ago by an extinct species of early human, a genetics study reveals."
4,Sony raises the bar for personal video recorders,"Japan #39;s Sony Corp. will begin selling a computer and home-server system in Japan with 1,000 gigabytes of hard-drive storage - enough to record six TV channels for a week straight - the company said."
3,Oil's Rally Takes U.S. Crude Over \$52," LONDON (Reuters) - Oil's record-breaking rally took U.S.  crude over \$52 a barrel on Wednesday, a new all-time high,  fueled by the impact of Hurricane Ivan on U.S. winter  inventories."
3,Regulator Says Fannie Mae Flouted Rules,Fannie Mae's prime regulator said today that the giant mortgage company deliberately flouted accounting rules to project an image of smooth and relatively low-risk-earnings growth.
3,SEC Charges Ex-Peregrine Execs with Fraud,  WASHINGTON (Reuters) - The U.S. Securities and Exchange  Commission filed civil suits on Wednesday charging that six  former top executives at the technology company Peregrine  Systems committed massive accounting fraud.
4,T. rex descended from feathered ancestor,"Chinese palaeontologists have uncovered the most complete fossil yet of an ancestral tyrannosaur, and found that filamentary protofeathers covered its body."
4,Sony Launches Vaio with 1 Terabyte Hard Drive,"two dedicated for PC applications and two for program recording. In extended-play mode, the Vaio PC can store 19 "
4,CA CEO: IT is too complex,Editor #39;s Summary: The new CEO at Computer Associates has spoken! He said in a speech this week that IT products are not being designed with the customers #39; needs in mind and that the products out there are too complex.
2,Green jacket required for Woods wedding?,"According to various professional snooping outlets, the world #39;s most popular golfer got hitched. The alleged venue was beach-adjacent in Barbados, which would seem to frame Tiger with an unbeatable sand trap."
3,Regulator Says Fannie Mae Deliberately Flouted Rules,Fannie Mae #39;s prime regulator said today that the giant mortgage company deliberately flouted accounting rules to project an image of smooth and relatively low-risk-earnings growth.
3,Raytheon acquires San Diego engineering design firm,"Waltham-based defense giant Raytheon said it has acquired a privately held San Diego firm that provides physics modeling to government agencies and private companies, a purchase that will augment Raytheon #39;s efforts in the defense and homeland security "
4,Communities prepare for ashfall,"Outside the Highway Junction Thrift Store, a thin film of gritty ash coated the bottom of a Mount St. Helens coffee mug. Price for the mug: \$5."
2,Australia prosper,"Indian leg-spinner Anil Kumble rea-ched 400 Test wickets on the first day of the first Test against Australia on Wednesday, though the mi-lestone failed to stop Simon Ka-tich and debutant Michael Clarke hitting fighting half-centuries."
2,Justin Smith apologizes for DUI arrest,"Defensive end Justin Smith apologized to Cincinnati Bengals teammates and fans Wednesday for his drunken driving arrest. With a Bengals cap on his head and coach Marvin Lewis at his side, Smith sat at a table "
1,Iran makes uranium breakthrough,"Iran has admitted processing several tonnes of raw  quot;yellowcake quot; uranium, a key stage in the development of weapons-grade nuclear material."
4,Cheney Slip Sends Surfers to Wrong Site (AP),AP - All he wanted were the facts. But Dick Cheney ended up generating confusion_ and lots of it.
4,Net Song-Swappers Face New Anti-Piracy Push (Reuters),Reuters - A new round of lawsuits aimed at\prolific Internet song-swappers could be announced as early as\Thursday as music officials meet in London to discuss the next\step in their global war on Internet piracy.
4,"Winter Weather Outlook Mixed, El Nino Looms (Reuters)","Reuters - Winter will be warmer than normal in\the U.S. Western and Plains states and colder than usual in the\Southeast and mid-Atlantic regions, but the return of El Nino\is making it hard for forecasters to hazard a guess for much of\the country, meteorologists said on Wednesday."
4,Study: Smuggling of Tiger Skins Rife and Growing (Reuters),"Reuters - The illicit trade in tiger and leopard\skins has reached alarming proportions, posing a serious threat\to the survival of the big cats, a conservation group said\Wednesday."
4,"Bald Eagles Rebound, Other Birds of Prey in Trouble (Reuters)",Reuters - The bald eagle is out of the woods but\other birds of prey are in trouble.
4,"Head Lice Provide Clue to Prehistoric Lives, Loves (Reuters)","Reuters - A study of an ancient human pest --\head lice -- suggests that the ancestors of today's American\Indians may have met and fought with pre-humans long extinct\elsewhere, scientists said on Tuesday."
1,Blair: Iraq Report Shows Sanction Problems (AP),"AP - British Prime Minister Tony Blair said Wednesday that a U.S. arms inspector's report on Iraq shows that Saddam Hussein was ""doing his best"" to get around United Nations' sanctions."
1,Hong Kong Swears in New Legislature (AP),"AP - New Hong Kong lawmakers were sworn in Wednesday, and one of their newest members  #151; a longtime activist  #151; shattered the solemnity by shouting pro-democracy slogans as he joined the system he has spent years protesting."
1,"Edwards Blasts Bush on Iraq, the Economy (AP)","AP - Sen. John Edwards, answering President Bush's blistering criticism of Democrat John Kerry, contended Wednesday that the Republican was ""completely out of touch with reality"" about the Iraq war and the economy."
1,Karzai pledges new government style,"In a BBC interactive forum, Afghan interim President Hamid Karzai pledges a new form of inclusive government if elected."
1,Tiger Woods Marries Swede Model in Barbados,"SANDY LANE BEACH, Barbados - Tiger Woods married Swedish model Elin Nordegren at an exclusive resort in Barbados during a sunset ceremony that reportedly cost \$1.5 million.    Oprah Winfrey and former NBA stars Michael Jordan and Charles Barkley were among more than 120 guests seen by an Associated Press reporter perched on a hill overlooking the club house of the Sandy Lane resort and golf course, which went to extraordinary lengths to shield the ceremony from journalists..."
1,Aide: Gaza Plan Aims to Block Statehood,JERUSALEM - A top aide to Prime Minister Ariel Sharon was quoted as saying Wednesday that Israel's planned withdrawal from the Gaza Strip is intended to block Palestinian statehood indefinitely and claimed the policy had U.S. backing...
1,Car Bomb Kills 12 Iraqis Near Baghdad,"BAGHDAD, Iraq - A suicide car bomber plowed into an Iraqi military checkpoint northwest of Baghdad on Wednesday, killing at least 12 Iraqis and wounding about 25, as U.S. and Iraqi forces sealed off roads south of the capital in a campaign to curb the insurgency before January's national elections..."
4,Conway: 'Genghis Khan' comparison was fair,"Larry Ellison even compares himself to the warlord, according to PeopleSoft's former CEO, defending previous remarks he made."
4,Oracle e-mails urge scare tactics,"Internal e-mail messages show Oracle aimed its takeover bid in part to sow doubt about PeopleSoft, CNET News.com has learned."
4,Briefly: Microsoft ships Virtual PC 7,"roundup Plus: SGI warns of lower revenue, deeper loss...SAP taps search technology...Appeals court to rehear e-mail snoop case."
4,Microsoft ships Virtual PC 7,The emulation software works with Apple computers that use the G5 processor.
4,"SGI warns: lower revenue, deeper loss",The high-end computer maker says revenue for the first quarter of fiscal 2005 will be lower than previously projected.
3,EU takes US to WTO over subsidies granted to Boeing,The European Union (EU) on Wednesday said that it has decided to take the first legal steps against the US over its subsidies to Boeing.
3,"US, EU move to WTO over subsidies to Airbus and Boeing","NEW YORK, October 6 (newratings.com) - The US and European Union (EU) have filed counter-complaints with the World Trade Organization (WTO), alleging that government aids to the aircraft companies, Airbus and Boeing (BA."
3,Board Defeats Bid to Unionize Wal-Mart,"Wal-Mart Canada Corp. declared victory Wednesday in its defense against unionization at a store in British Columbia. The Canadian branch of the world #39;s largest retailer, Wal-Mart Stores Inc."
2,Simms Will Make First Pro Start for Bucs (AP),"AP - Chris Simms will make his first pro start at quarterback for the winless Tampa Bay Buccaneers this week, replacing Brad Johnson."
